Role,TimeofDay,DayofWeek,MMR,PartySize,QueueDuration
0, 0.7100231481481482, 0.875, 0.55, 0.2, 43
0, 0.8266203703703704, 0.75, 0.55, 0.8, 11
0, 0.8938888888888888, 0.625, 0.65, 0.2, 18
0, 0.4370486111111111, 0.875, 0.35, 0.6, 83
0, 0.27123842592592595, 0.0, 0.75, 0.8, 40
0, 0.1497800925925926, 0.0, 0.8, 0.2, 93
0, 0.9833912037037037, 0.125, 0.65, 0.6, 16
1, 0.16016203703703705, 0.625, 0.45, 0.2, 29
0, 0.5411458333333333, 0.875, 0.25, 0.8, 58
0, 0.1182175925925926, 0.875, 0.4, 0.4, 80
1, 0.4658101851851852, 0.625, 0.45, 0.2, 46
0, 0.42592592592592593, 0.125, 0.1, 0.8, 26
1, 0.35104166666666664, 0.125, 0.65, 0.2, 47
0, 0.7849768518518518, 0.125, 0.95, 0.4, 42
0, 0.33672453703703703, 0.125, 0.75, 0.4, 35
0, 0.9468402777777778, 0.375, 0.4, 0.8, 30
0, 0.47813657407407406, 0.375, 0.1, 0.4, 25
1, 0.7907523148148148, 0.375, 0.85, 0.2, 31
0, 0.8756481481481482, 0.375, 0.7, 0.6, 33
0, 0.7058680555555555, 0.75, 0.05, 0.8, 60
1, 0.8320949074074074, 0.125, 0.55, 0.2, 42
1, 0.4574652777777778, 0.125, 0.55, 0.2, 88
1, 0.9603819444444445, 0.25, 1.0, 0.2, 51
1, 0.26307870370370373, 0.125, 0.35, 0.2, 57
0, 0.11524305555555556, 0.375, 0.85, 0.2, 62
0, 0.18886574074074075, 0.75, 1.0, 0.6, 18
0, 0.8960069444444444, 0.125, 0.8, 0.8, 44
0, 0.4970833333333333, 0.375, 0.1, 0.2, 34
0, 0.6752430555555555, 0.375, 0.7, 0.6, 50
0, 0.3359722222222222, 0.0, 0.8, 0.4, 98
0, 0.9791203703703704, 0.125, 0.6, 0.4, 27
0, 0.9475462962962963, 0.0, 0.1, 0.8, 16
0, 0.8422569444444444, 0.125, 0.65, 0.2, 105
0, 0.11027777777777778, 0.625, 1.0, 0.2, 25
1, 0.4636458333333333, 0.625, 0.25, 0.2, 40
1, 0.9348842592592592, 0.375, 0.8, 0.2, 22
0, 0.6398726851851851, 0.0, 0.9, 0.4, 53
0, 0.4406712962962963, 0.25, 0.5, 0.2, 161
0, 0.25810185185185186, 0.75, 0.95, 0.4, 137
0, 0.06453703703703703, 0.25, 0.05, 0.8, 115
0, 0.9044097222222223, 0.0, 0.75, 0.2, 57
0, 0.7340393518518519, 0.375, 0.2, 0.8, 57
1, 0.2583449074074074, 0.375, 0.25, 0.2, 87
0, 0.8195370370370371, 0.625, 0.5, 0.4, 55
0, 0.47502314814814817, 0.375, 0.25, 0.4, 18
0, 0.8416087962962963, 0.125, 0.35, 0.6, 57
0, 0.9444907407407407, 0.875, 0.85, 0.6, 15
0, 0.5661805555555556, 0.875, 0.4, 0.6, 39
0, 0.22824074074074074, 0.125, 0.8, 0.4, 81
0, 0.8092708333333334, 0.375, 0.95, 0.6, 35
1, 0.337337962962963, 0.375, 0.8, 0.2, 40
1, 0.35194444444444445, 0.125, 0.25, 0.2, 87
0, 0.7869791666666667, 0.0, 0.55, 0.2, 50
0, 0.3632986111111111, 0.375, 0.3, 0.4, 44
1, 0.23716435185185186, 0.625, 0.55, 0.2, 48
0, 0.0011689814814814816, 0.375, 0.3, 0.2, 125
0, 0.705462962962963, 0.375, 0.9, 0.4, 113
0, 0.026921296296296297, 0.875, 0.7, 0.8, 30
0, 0.18332175925925925, 0.125, 0.25, 0.6, 52
0, 0.31194444444444447, 0.25, 1.0, 0.6, 59
0, 0.09085648148148148, 0.0, 0.05, 0.2, 32
1, 0.005011574074074074, 0.75, 0.5, 0.2, 27
0, 0.3733680555555556, 0.625, 0.15, 0.6, 71
0, 0.10326388888888889, 0.875, 0.95, 0.8, 23
0, 0.8321064814814815, 0.75, 0.8, 0.4, 26
0, 0.6209837962962963, 0.0, 0.15, 0.6, 84
0, 0.24893518518518518, 0.25, 0.25, 0.4, 11
1, 0.6910185185185185, 0.625, 0.2, 0.2, 225
0, 0.5777777777777777, 0.375, 0.75, 0.2, 40
0, 0.185625, 0.0, 0.05, 0.8, 105
1, 0.38004629629629627, 0.75, 0.95, 0.2, 27
0, 0.9925462962962963, 0.375, 0.7, 0.2, 10
0, 0.3967939814814815, 0.125, 0.3, 0.8, 162
0, 0.11612268518518519, 0.875, 0.85, 0.6, 25
0, 0.6701967592592593, 0.0, 0.65, 0.2, 73
0, 0.8230208333333333, 0.875, 0.75, 0.6, 44
0, 0.6728472222222223, 0.75, 0.4, 0.6, 71
0, 0.0030787037037037037, 0.375, 0.5, 0.4, 73
1, 0.10981481481481481, 0.375, 0.55, 0.2, 37
0, 0.8593981481481482, 0.125, 0.55, 0.2, 41
1, 0.9579282407407408, 0.875, 0.8, 0.2, 51
0, 0.43636574074074075, 0.125, 0.95, 0.8, 93
0, 0.6261805555555555, 0.375, 0.7, 0.8, 72
0, 0.8642361111111111, 0.0, 0.45, 0.6, 58
0, 0.7245138888888889, 0.375, 0.35, 0.2, 52
0, 0.6612152777777778, 0.75, 0.6, 0.2, 162
0, 0.5609606481481482, 0.375, 1.0, 0.4, 80
0, 0.10655092592592592, 0.25, 0.85, 0.8, 41
0, 0.5836689814814815, 0.125, 0.85, 0.2, 43
0, 0.9845138888888889, 0.875, 0.05, 0.8, 74
1, 0.6059027777777778, 0.25, 0.15, 0.2, 29
0, 0.23327546296296298, 0.25, 0.35, 0.8, 62
0, 0.0758449074074074, 0.625, 0.6, 0.8, 54
0, 0.7851851851851852, 0.125, 0.65, 0.4, 19
0, 0.5413657407407407, 0.375, 0.6, 0.2, 24
0, 0.6741550925925925, 0.25, 0.6, 0.8, 63
0, 0.9855324074074074, 0.875, 0.25, 0.2, 75
0, 0.8115277777777777, 0.875, 0.5, 0.6, 17
0, 0.7649074074074074, 0.125, 0.15, 0.4, 31
1, 0.29335648148148147, 0.125, 0.4, 0.2, 173
1, 0.43342592592592594, 0.25, 0.55, 0.2, 93
0, 0.49755787037037036, 0.75, 0.55, 0.4, 84
0, 0.4459490740740741, 0.375, 0.55, 0.6, 46
0, 0.43277777777777776, 0.125, 0.4, 0.8, 74
0, 0.9076967592592593, 0.875, 0.95, 0.4, 27
1, 0.8301041666666666, 0.125, 0.85, 0.2, 58
0, 0.917962962962963, 0.375, 0.55, 0.6, 13
0, 0.7570949074074074, 0.25, 0.85, 0.8, 100
0, 0.5829513888888889, 0.0, 0.4, 0.8, 51
0, 0.8300694444444444, 0.25, 0.8, 0.2, 89
0, 0.8244907407407407, 0.125, 0.2, 0.8, 28
0, 0.5940740740740741, 0.625, 0.55, 0.8, 66
0, 0.014675925925925926, 0.0, 0.5, 0.4, 71
0, 0.25680555555555556, 0.25, 0.9, 0.8, 142
0, 0.8878935185185185, 0.125, 0.3, 0.8, 16
0, 0.9535069444444444, 0.625, 0.95, 0.2, 59
0, 0.2956597222222222, 0.625, 0.35, 0.4, 102
0, 0.4034027777777778, 0.125, 0.05, 0.6, 76
0, 0.10920138888888889, 0.75, 0.8, 0.6, 48
1, 0.6652199074074074, 0.125, 0.95, 0.2, 24
1, 0.746712962962963, 0.25, 0.8, 0.2, 71
0, 0.11810185185185185, 0.875, 0.25, 0.8, 39
0, 0.2834837962962963, 0.75, 0.15, 0.4, 53
0, 0.6473958333333333, 0.125, 0.4, 0.8, 28
0, 0.1577662037037037, 0.375, 0.55, 0.4, 34
0, 0.2594444444444444, 0.875, 0.75, 0.2, 59
0, 0.27546296296296297, 0.625, 0.95, 0.4, 70
1, 0.8350115740740741, 0.625, 0.65, 0.2, 31
0, 0.6415393518518518, 0.125, 0.15, 0.2, 75
0, 0.28944444444444445, 0.375, 0.8, 0.4, 82
0, 0.6475231481481482, 0.25, 0.2, 0.2, 71
0, 0.8008333333333333, 0.125, 0.75, 0.8, 32
1, 0.7964351851851852, 0.0, 0.8, 0.2, 73
0, 0.8502199074074074, 0.75, 0.1, 0.2, 4
1, 0.46672453703703703, 0.125, 0.2, 0.2, 72
0, 0.8602662037037037, 0.0, 0.2, 0.8, 17
0, 0.6596180555555555, 0.75, 0.8, 0.8, 45
0, 0.17594907407407406, 0.25, 0.35, 0.8, 32
0, 0.4666550925925926, 0.0, 0.3, 0.4, 46
0, 0.18373842592592593, 0.25, 0.65, 0.2, 38
0, 0.4581134259259259, 0.625, 0.2, 0.8, 40
0, 0.45501157407407405, 0.75, 0.05, 0.8, 59
0, 0.8012847222222222, 0.875, 0.75, 0.6, 47
0, 0.6752314814814815, 0.125, 0.9, 0.8, 41
0, 0.0061805555555555555, 0.125, 0.45, 0.6, 42
0, 0.20466435185185186, 0.75, 0.2, 0.8, 96
0, 0.5042939814814815, 0.75, 0.4, 0.2, 27
1, 0.19515046296296296, 0.625, 0.1, 0.2, 31
0, 0.11895833333333333, 0.25, 0.95, 0.2, 27
0, 0.6586458333333334, 0.625, 0.2, 0.8, 35
0, 0.17252314814814815, 0.125, 0.75, 0.6, 77
0, 0.034212962962962966, 0.125, 0.7, 0.8, 22
0, 0.6268865740740741, 0.75, 0.8, 0.4, 109
0, 0.7392824074074074, 0.375, 0.7, 0.8, 31
0, 0.35659722222222223, 0.625, 0.45, 0.2, 119
0, 0.6822569444444444, 0.875, 0.4, 0.6, 25
1, 0.8797453703703704, 0.75, 0.05, 0.2, 30
0, 0.44994212962962965, 0.0, 0.4, 0.4, 113
0, 0.43951388888888887, 0.75, 0.25, 0.2, 153
0, 0.6742476851851852, 0.375, 0.95, 0.8, 28
0, 0.9428009259259259, 0.125, 0.9, 0.4, 62
0, 0.7537615740740741, 0.125, 0.85, 0.4, 17
1, 0.6093981481481482, 0.375, 0.2, 0.2, 26
1, 0.5934027777777777, 0.25, 0.35, 0.2, 37
0, 0.4067939814814815, 0.0, 0.7, 0.4, 43
0, 0.0981712962962963, 0.75, 0.35, 0.4, 49
0, 0.2203587962962963, 0.25, 0.95, 0.8, 59
0, 0.9690277777777778, 0.25, 0.3, 0.8, 71
0, 0.013761574074074074, 0.75, 0.8, 0.6, 92
1, 0.11107638888888889, 0.125, 0.55, 0.2, 30
1, 0.3181597222222222, 0.625, 0.05, 0.2, 75
0, 0.14297453703703702, 0.125, 0.95, 0.6, 32
0, 0.33796296296296297, 0.875, 0.5, 0.2, 62
0, 0.9625694444444445, 0.0, 1.0, 0.6, 71
0, 0.6264814814814815, 0.125, 1.0, 0.8, 46
1, 0.7550810185185185, 0.375, 0.55, 0.2, 87
0, 0.01574074074074074, 0.875, 0.1, 0.8, 25
1, 0.8005555555555556, 0.375, 0.65, 0.2, 53
0, 0.594212962962963, 0.625, 0.7, 0.4, 23
0, 0.5872222222222222, 0.625, 0.55, 0.2, 48
1, 0.9531828703703704, 0.25, 0.5, 0.2, 66
0, 0.9418518518518518, 0.375, 0.3, 0.4, 18
0, 0.9711689814814815, 0.125, 0.05, 0.2, 65
0, 0.5270370370370371, 0.375, 0.15, 0.4, 62
0, 0.6038888888888889, 0.75, 0.1, 0.4, 22
0, 0.5509953703703704, 0.75, 0.65, 0.6, 58
0, 0.23569444444444446, 0.0, 0.2, 0.8, 71
0, 0.3661921296296296, 0.0, 1.0, 0.8, 67
0, 0.2506481481481482, 0.25, 0.4, 0.4, 74
0, 0.9716666666666667, 0.25, 0.85, 0.4, 25
0, 0.8228009259259259, 0.0, 0.25, 0.2, 59
0, 0.21013888888888888, 0.75, 0.3, 0.2, 35
0, 0.7089814814814814, 0.75, 0.7, 0.4, 37
0, 0.36016203703703703, 0.375, 0.05, 0.4, 28
0, 0.4190162037037037, 0.625, 0.5, 0.4, 35
0, 0.5411111111111111, 0.375, 0.7, 0.6, 45
0, 0.8704050925925926, 0.75, 0.8, 0.4, 77
0, 0.6673032407407408, 0.125, 0.8, 0.6, 63
0, 0.7320601851851852, 0.125, 0.9, 0.2, 31
0, 0.2698263888888889, 0.125, 0.8, 0.8, 75
0, 0.7084375, 0.875, 0.6, 0.4, 107
1, 0.27069444444444446, 0.0, 0.25, 0.2, 69
0, 0.13278935185185184, 0.25, 0.7, 0.2, 63
0, 0.46436342592592594, 0.375, 0.05, 0.4, 25
0, 0.5760300925925926, 0.625, 0.95, 0.2, 32
1, 0.23532407407407407, 0.125, 0.65, 0.2, 72
0, 0.4137152777777778, 0.0, 0.1, 0.8, 88
0, 0.7447222222222222, 0.125, 0.65, 0.8, 132
0, 0.1280439814814815, 0.375, 0.8, 0.6, 35
0, 0.7713078703703704, 0.0, 0.75, 0.2, 73
1, 0.726875, 0.75, 0.5, 0.2, 21
0, 0.9636111111111111, 0.0, 1.0, 0.4, 21
0, 0.06244212962962963, 0.75, 0.6, 0.2, 62
0, 0.7585300925925926, 0.625, 0.95, 0.8, 36
0, 0.8959490740740741, 0.75, 0.05, 0.8, 60
1, 0.3098032407407407, 0.25, 0.3, 0.2, 20
0, 0.6469097222222222, 0.25, 0.6, 0.4, 28
1, 0.9497569444444445, 0.375, 0.85, 0.2, 30
0, 0.06247685185185185, 0.375, 0.95, 0.6, 43
0, 0.6063310185185186, 0.875, 0.65, 0.8, 53
0, 0.38131944444444443, 0.125, 0.8, 0.6, 81
0, 0.2783101851851852, 0.375, 0.55, 0.4, 19
0, 0.39087962962962963, 0.375, 0.25, 0.6, 45
0, 0.3826736111111111, 0.875, 0.65, 0.2, 106
0, 0.5518402777777778, 0.25, 0.4, 0.4, 37
0, 0.8971180555555556, 0.25, 0.6, 0.8, 219
1, 0.8603587962962963, 0.125, 0.3, 0.2, 19
1, 0.37851851851851853, 0.125, 0.4, 0.2, 52
0, 0.13868055555555556, 0.375, 0.4, 0.2, 120
0, 0.06256944444444444, 0.875, 0.75, 0.4, 145
0, 0.14550925925925925, 0.625, 0.35, 0.8, 53
0, 0.2887615740740741, 0.625, 0.8, 0.4, 57
0, 0.9367708333333333, 0.625, 0.5, 0.2, 27
1, 0.5535185185185185, 0.125, 0.35, 0.2, 59
0, 0.48614583333333333, 0.375, 0.4, 0.6, 31
0, 0.8093402777777777, 0.0, 0.45, 0.4, 167
1, 0.16565972222222222, 0.0, 0.95, 0.2, 74
0, 0.9821180555555555, 0.875, 0.1, 0.6, 32
0, 0.7723958333333333, 0.625, 0.85, 0.4, 27
1, 0.4071990740740741, 0.625, 0.35, 0.2, 35
0, 0.24121527777777776, 0.875, 1.0, 0.6, 32
0, 0.9250810185185185, 0.625, 0.75, 0.8, 28
0, 0.40471064814814817, 0.625, 0.95, 0.6, 86
0, 0.6580092592592592, 0.0, 0.3, 0.4, 213
0, 0.9391898148148148, 0.375, 0.5, 0.4, 53
1, 0.24231481481481482, 0.25, 0.05, 0.2, 80
0, 0.38961805555555556, 0.875, 0.3, 0.8, 17
0, 0.10405092592592592, 0.375, 0.75, 0.6, 102
0, 0.2284837962962963, 0.875, 0.65, 0.6, 108
1, 0.2170138888888889, 0.625, 0.9, 0.2, 13
0, 0.28673611111111114, 0.875, 0.2, 0.6, 28
0, 0.2967592592592593, 0.75, 0.6, 0.6, 19
0, 0.979212962962963, 0.125, 0.95, 0.2, 17
0, 0.9704513888888889, 0.875, 0.65, 0.4, 25
0, 0.4872916666666667, 0.625, 0.7, 0.8, 110
0, 0.09655092592592593, 0.375, 0.9, 0.4, 79
0, 0.885636574074074, 0.375, 0.75, 0.6, 52
0, 0.28609953703703705, 0.875, 0.35, 0.8, 201
0, 0.7809490740740741, 0.375, 0.95, 0.6, 56
0, 0.04480324074074074, 0.875, 0.35, 0.6, 18
0, 0.5484606481481481, 0.75, 0.6, 0.6, 24
0, 0.5380902777777777, 0.0, 0.3, 0.2, 42
0, 0.8435185185185186, 0.875, 0.7, 0.4, 41
0, 0.7802893518518519, 0.625, 0.4, 0.8, 28
1, 0.660787037037037, 0.125, 0.25, 0.2, 30
1, 0.5418402777777778, 0.375, 0.7, 0.2, 15
0, 0.9517129629629629, 0.875, 0.55, 0.2, 125
0, 0.5298263888888889, 0.375, 0.8, 0.2, 121
0, 0.8084143518518518, 0.25, 0.95, 0.6, 23
0, 0.15368055555555554, 0.75, 0.8, 0.2, 46
0, 0.9898148148148148, 0.125, 0.4, 0.8, 40
0, 0.5374768518518519, 0.0, 0.65, 0.2, 37
1, 0.21322916666666666, 0.25, 0.5, 0.2, 44
0, 0.3067824074074074, 0.75, 0.35, 0.4, 81
0, 0.04960648148148148, 0.875, 0.5, 0.4, 54
0, 0.8203125, 0.75, 0.7, 0.2, 21
0, 0.3023726851851852, 0.0, 0.3, 0.8, 128
0, 0.5011226851851852, 0.875, 0.05, 0.6, 48
0, 0.032199074074074074, 0.75, 0.15, 0.6, 29
1, 0.26756944444444447, 0.0, 0.5, 0.2, 88
1, 0.056354166666666664, 0.0, 0.2, 0.2, 64
0, 0.7958101851851852, 0.625, 0.4, 0.4, 40
1, 0.8837384259259259, 0.875, 0.4, 0.2, 15
0, 0.13229166666666667, 0.125, 0.5, 0.4, 56
1, 0.28751157407407407, 0.875, 0.85, 0.2, 41
1, 0.8370833333333333, 0.875, 0.05, 0.2, 27
0, 0.2024074074074074, 0.375, 0.6, 0.6, 55
0, 0.04402777777777778, 0.25, 1.0, 0.4, 45
0, 0.7326041666666666, 0.0, 0.15, 0.6, 120
0, 0.770150462962963, 0.375, 0.85, 0.4, 11
0, 0.25505787037037037, 0.375, 0.3, 0.6, 17
1, 0.9502430555555555, 0.875, 0.95, 0.2, 13
0, 0.9237962962962963, 0.875, 0.3, 0.2, 36
1, 0.2745486111111111, 0.625, 0.4, 0.2, 102
1, 0.7027662037037037, 0.125, 0.7, 0.2, 91
0, 0.929074074074074, 0.625, 0.2, 0.6, 27
0, 0.3938773148148148, 0.375, 0.95, 0.2, 95
1, 0.8983101851851852, 0.375, 0.6, 0.2, 31
1, 0.713113425925926, 0.25, 0.6, 0.2, 36
0, 0.5984490740740741, 0.0, 0.15, 0.6, 101
0, 0.09094907407407407, 0.625, 0.6, 0.8, 251
0, 0.9943287037037037, 0.125, 0.15, 0.4, 55
1, 0.5089814814814815, 0.625, 0.4, 0.2, 33
0, 0.3280787037037037, 0.125, 0.3, 0.8, 132
0, 0.06805555555555555, 0.375, 0.55, 0.2, 76
0, 0.33449074074074076, 0.25, 0.9, 0.6, 64
0, 0.9884027777777777, 0.125, 0.45, 0.6, 30
0, 0.13296296296296295, 0.375, 0.8, 0.4, 123
0, 0.14693287037037037, 0.875, 0.4, 0.4, 27
0, 0.10726851851851851, 0.625, 0.1, 0.6, 61
0, 0.5690740740740741, 0.25, 0.4, 0.2, 69
0, 0.29768518518518516, 0.875, 0.7, 0.6, 28
0, 0.5702546296296296, 0.75, 0.95, 0.6, 46
0, 0.13060185185185186, 0.625, 0.25, 0.2, 21
0, 0.4318402777777778, 0.0, 1.0, 0.4, 73
0, 0.8666435185185185, 0.25, 0.9, 0.6, 38
0, 0.4208101851851852, 0.75, 1.0, 0.8, 15
0, 0.5066666666666667, 0.375, 0.7, 0.6, 86
1, 0.2258912037037037, 0.75, 0.75, 0.2, 68
0, 0.9769328703703704, 0.75, 0.95, 0.4, 65
0, 0.10724537037037037, 0.25, 0.5, 0.2, 22
0, 0.4799305555555556, 0.25, 0.65, 0.6, 155
1, 0.5680671296296296, 0.375, 0.45, 0.2, 36
0, 0.9322916666666666, 0.0, 0.85, 0.2, 24
1, 0.7837152777777778, 0.75, 0.35, 0.2, 39
1, 0.06532407407407408, 0.625, 0.25, 0.2, 186
0, 0.6018865740740741, 0.125, 1.0, 0.8, 18
0, 0.4190740740740741, 0.25, 0.1, 0.4, 170
1, 0.9489120370370371, 0.375, 0.2, 0.2, 16
0, 0.059166666666666666, 0.0, 0.25, 0.6, 33
0, 0.35660879629629627, 0.375, 0.95, 0.4, 20
1, 0.38305555555555554, 0.625, 0.5, 0.2, 77
0, 0.07346064814814815, 0.0, 0.5, 0.8, 74
0, 0.5715509259259259, 0.0, 0.35, 0.6, 32
0, 0.04479166666666667, 0.375, 0.95, 0.4, 83
0, 0.8636111111111111, 0.25, 0.3, 0.4, 43
0, 0.6416666666666667, 0.875, 0.2, 0.2, 49
0, 0.6998958333333334, 0.0, 0.1, 0.6, 75
0, 0.2743865740740741, 0.75, 0.05, 0.8, 31
1, 0.7519097222222222, 0.0, 0.2, 0.2, 65
1, 0.5301967592592592, 0.0, 0.05, 0.2, 59
0, 0.8250115740740741, 0.25, 0.75, 0.4, 81
0, 0.07600694444444445, 0.0, 0.45, 0.4, 36
0, 0.8193634259259259, 0.25, 0.75, 0.6, 27
0, 0.14652777777777778, 0.125, 0.05, 0.6, 27
1, 0.15074074074074073, 0.25, 0.95, 0.2, 272
0, 0.7027199074074074, 0.125, 0.25, 0.6, 62
1, 0.633900462962963, 0.125, 1.0, 0.2, 93
0, 0.039155092592592596, 0.75, 0.35, 0.8, 22
0, 0.708113425925926, 0.75, 0.7, 0.4, 20
0, 0.7546990740740741, 0.625, 0.15, 0.2, 35
0, 0.6782754629629629, 0.375, 1.0, 0.8, 71
0, 0.3020601851851852, 0.625, 0.85, 0.2, 37
1, 0.2839236111111111, 0.625, 0.25, 0.2, 22
1, 0.8002893518518519, 0.0, 0.65, 0.2, 69
0, 0.6201041666666667, 0.625, 0.3, 0.2, 20
1, 0.6726041666666667, 0.0, 1.0, 0.2, 25
1, 0.9684375, 0.125, 0.85, 0.2, 27
0, 0.6902083333333333, 0.375, 0.6, 0.4, 147
0, 0.5998032407407408, 0.125, 0.15, 0.2, 53
0, 0.4821875, 0.0, 1.0, 0.6, 29
0, 0.08974537037037036, 0.75, 0.4, 0.4, 83
0, 0.8578125, 0.875, 0.35, 0.8, 33
0, 0.8844328703703703, 0.625, 0.3, 0.8, 90
1, 0.46598379629629627, 0.875, 0.55, 0.2, 31
1, 0.7833796296296296, 0.25, 0.9, 0.2, 18
0, 0.9668055555555556, 0.125, 0.45, 0.8, 65
0, 0.7318981481481481, 0.125, 0.2, 0.4, 158
0, 0.12434027777777777, 0.0, 0.05, 0.2, 127
0, 0.7227083333333333, 0.25, 0.9, 0.4, 40
1, 0.6516435185185185, 0.375, 0.4, 0.2, 71
1, 0.14431712962962964, 0.875, 0.45, 0.2, 16
0, 0.16016203703703705, 0.375, 0.85, 0.8, 27
0, 0.4135185185185185, 0.75, 0.6, 0.2, 37
1, 0.46217592592592593, 0.0, 0.3, 0.2, 83
1, 0.8538194444444445, 0.25, 0.15, 0.2, 59
0, 0.32231481481481483, 0.125, 0.1, 0.4, 43
0, 0.1674074074074074, 0.25, 0.55, 0.2, 58
0, 0.9552314814814815, 0.75, 0.15, 0.4, 37
0, 0.039282407407407405, 0.875, 0.1, 0.2, 78
1, 0.8190972222222223, 0.75, 0.85, 0.2, 40
0, 0.8251851851851851, 0.625, 0.7, 0.8, 48
0, 0.7032060185185185, 0.25, 0.35, 0.8, 45
0, 0.10016203703703704, 0.625, 0.05, 0.2, 42
1, 0.5535185185185185, 0.75, 0.75, 0.2, 46
0, 0.1199537037037037, 0.875, 0.6, 0.8, 31
0, 0.15512731481481482, 0.375, 0.45, 0.6, 25
0, 0.5749652777777777, 0.625, 0.15, 0.8, 46
0, 0.14988425925925927, 0.625, 0.4, 0.4, 36
0, 0.22644675925925925, 0.625, 0.8, 0.6, 103
1, 0.5234143518518518, 0.875, 0.95, 0.2, 105
0, 0.30116898148148147, 0.75, 0.65, 0.8, 94
1, 0.6553356481481482, 0.375, 0.75, 0.2, 192
0, 0.518900462962963, 0.375, 0.4, 0.4, 26
0, 0.5862615740740741, 0.125, 0.65, 0.6, 446
1, 0.45766203703703706, 0.25, 0.55, 0.2, 145
0, 0.5105324074074075, 0.125, 0.2, 0.8, 59
0, 0.3818287037037037, 0.625, 0.85, 0.6, 11
0, 0.5834490740740741, 0.125, 0.3, 0.2, 40
0, 0.9957754629629629, 0.125, 0.7, 0.2, 58
0, 0.7733680555555555, 0.375, 0.55, 0.2, 87
0, 0.8010069444444444, 0.625, 0.35, 0.8, 124
0, 0.8936342592592592, 0.0, 0.9, 0.2, 48
0, 0.38872685185185185, 0.25, 0.6, 0.8, 71
0, 0.8874074074074074, 0.75, 0.6, 0.8, 17
0, 0.8401620370370371, 0.25, 0.15, 0.4, 20
0, 0.8216782407407407, 0.75, 0.25, 0.8, 35
0, 0.10311342592592593, 0.75, 0.4, 0.4, 34
0, 0.09778935185185185, 0.625, 0.8, 0.2, 77
0, 0.5083449074074075, 0.0, 0.3, 0.6, 15
0, 0.6996875, 0.0, 0.05, 0.4, 22
1, 0.9289930555555556, 0.75, 0.3, 0.2, 17
0, 0.6024074074074074, 0.25, 0.85, 0.4, 29
1, 0.6430902777777778, 0.75, 0.45, 0.2, 19
0, 0.27969907407407407, 0.0, 0.75, 0.8, 65
0, 0.3096990740740741, 0.25, 0.3, 0.6, 27
1, 0.46717592592592594, 0.125, 0.15, 0.2, 123
1, 0.8144097222222222, 0.75, 0.05, 0.2, 47
0, 0.2426273148148148, 0.75, 0.55, 0.4, 25
0, 0.9634837962962963, 0.25, 0.85, 0.4, 54
0, 0.88125, 0.125, 0.25, 0.8, 20
0, 0.24774305555555556, 0.75, 0.75, 0.8, 42
1, 0.5761342592592592, 0.125, 0.35, 0.2, 327
0, 0.14841435185185184, 0.625, 0.2, 0.6, 31
1, 0.5574074074074075, 0.125, 0.25, 0.2, 40
1, 0.49418981481481483, 0.875, 0.55, 0.2, 38
1, 0.40219907407407407, 0.75, 0.6, 0.2, 162
0, 0.2245138888888889, 0.625, 0.2, 0.8, 57
0, 0.4175462962962963, 0.75, 0.2, 0.4, 24
1, 0.8047106481481482, 0.875, 0.95, 0.2, 34
1, 0.7122106481481482, 0.375, 0.45, 0.2, 25
0, 0.927962962962963, 0.375, 0.45, 0.8, 59
0, 0.9926041666666666, 0.125, 0.65, 0.8, 34
0, 0.45256944444444447, 0.0, 0.95, 0.4, 75
0, 0.19973379629629628, 0.375, 0.2, 0.4, 208
0, 0.8282638888888889, 0.625, 0.2, 0.8, 17
0, 0.0928125, 0.0, 0.75, 0.8, 30
0, 0.17424768518518519, 0.375, 0.55, 0.6, 76
0, 0.3858333333333333, 0.75, 0.45, 0.8, 71
0, 0.8929513888888889, 0.125, 0.75, 0.4, 67
1, 0.2585763888888889, 0.375, 0.95, 0.2, 34
0, 0.7346875, 0.125, 0.7, 0.8, 17
0, 0.15997685185185184, 0.125, 0.05, 0.2, 36
0, 0.5434490740740741, 0.125, 0.65, 0.4, 75
0, 0.09993055555555555, 0.0, 0.9, 0.6, 33
0, 0.3844675925925926, 0.375, 0.15, 0.6, 71
1, 0.7735185185185185, 0.625, 0.6, 0.2, 68
0, 0.1713773148148148, 0.875, 0.15, 0.6, 45
1, 0.7253587962962963, 0.75, 1.0, 0.2, 52
0, 0.6097916666666666, 0.875, 0.35, 0.2, 35
0, 0.2345486111111111, 0.375, 0.75, 0.4, 16
0, 0.11811342592592593, 0.625, 0.45, 0.8, 36
0, 0.1209375, 0.875, 0.7, 0.2, 35
0, 0.0990625, 0.625, 0.85, 0.2, 17
1, 0.016516203703703703, 0.0, 0.05, 0.2, 46
0, 0.3983449074074074, 0.0, 0.7, 0.2, 51
0, 0.7847569444444444, 0.875, 0.9, 0.2, 77
0, 0.7940393518518518, 0.125, 0.2, 0.4, 90
0, 0.6979976851851852, 0.875, 0.1, 0.6, 22
0, 0.5548726851851852, 0.125, 0.8, 0.4, 22
1, 0.6990625, 0.125, 0.15, 0.2, 7
1, 0.7983912037037038, 0.875, 0.05, 0.2, 52
0, 0.5709606481481482, 0.25, 0.7, 0.6, 35
0, 0.6770601851851852, 0.875, 0.45, 0.4, 59
0, 0.6231944444444445, 0.375, 0.3, 0.2, 40
1, 0.7033101851851852, 0.875, 0.45, 0.2, 30
1, 0.3681597222222222, 0.0, 0.8, 0.2, 79
